,Unnamed: 0,id,song,album,artist,acousticness_x,danceability_x,duration_ms_x,energy_x,instrumentalness_x,key_x,liveness_x,loudness_x,mode_x,speechiness_x,tempo_x,time_signature,valence_x,album_id,date,date_year,duration_ms_d,com_f_x,acousticness_y,artists,danceability_y,duration_ms_y,energy_y,explicit,instrumentalness_y,key_y,liveness_y,loudness_y,mode_y,name,popularity,release_date,speechiness_y,tempo_y,valence_y,year,release_date_year,artists_d,com_f_y,popularity_dummy,lyrics,stats_dict_tuple,num_sentences,num_words,num_syllables,readability,grade,richness,Language,neg,neu,pos,compound,compound_vader_polarity,artist_popularity
41,41,6hLhK5BPTiRm641gWd33JJ,,,,,,,,,,,,,,,,,,,,,,0.64,['Kern'],0.581,219115,0.315,0,0.0002279999999999,0,0.102,-10.067,1,Comin' home,0,2016-08-06,0.0294,145.225,0.162,2016,2016-01-01,Kern,Kern219115Comin' home0.640.5810.31500.00022800.102-10.06710.0294145.2250.162,0,suitcase brain ticket night train taxi pourin rain comin home boston friend monterey bay comin home comin home mind gon nobody telephone comin home party dusk till dawn everybody sleepy john time comin home catch salmon bar people blue life santa cruz comin home comin home mind gon nobody telephone comin home know one care comin home feelin card road backyard comin home comin home mind gon nobody telephone comin home comin home mind gon nobody telephone comin home suitcase brain ticket night train taxi pourin rain,"({'num_sentences': 1, 'num_words': 357, 'num_syllables': 362}, {'readability': -241.305, 'grade': 'College Graduate'})",1.0,357.0,362.0,-241.305,College Graduate,0.2160664819944598,en,0.077,0.8490000000000001,0.074,-0.7085,-1.0,60.8484016149315
42,42,3QONKjBLUE5YqC8TQOybal,,,,,,,,,,,,,,,,,,,,,,0.29,['Christian Hine'],0.303,330147,0.532,0,0.0745,3,0.11,-10.71,1,2000 Years Ago,0,2004-03-30,0.0286,85.98100000000002,0.324,2004,2004-01-01,Christian Hine,Christian Hine3301472000 Years Ago0.290.3030.53200.074530.11-10.7110.028685.981000000000020.324,0,year bc ad year man myth legend story hear carpenter mother virgin name christ street son god miracle roman act showman everything cross sun story vary everybody eye day fate day armageddon judgment man descend heavens emerge earth worm eye blood dry dirt bone chunk bug bowel stench hell millennium church rain aramaic craving brain believer jesus nazareth body life lazarus horror story zombie jesus disciple arrive end time war christ reason prince piece people son god sky rise earth cry wait trail goo world zombie die century man cloth day people thumb live sin pure believer world muslim satanist atheist jews jew jesus hypocrite life sexist right heart texas government anyone atrocity name crucify klansman prick funeral pedophile cause send gibson grey crusade prayer school commandment court follower word one son god sky rise earth cry wait trail goo world zombie die christian zombie return visit son god sky rise,"({'num_sentences': 6, 'num_words': 836, 'num_syllables': 983}, {'readability': -34.064, 'grade': 'College Graduate'})",6.0,836.0,983.0,-34.064,College Graduate,0.234375,en,0.1159999999999999,0.816,0.068,-0.9933,-1.0,1.0
43,43,23tFwYjVs87Bpz4XSYIBf5,,,,,,,,,,,,,,,,,,,,,,0.3429999999999999,['Jim Shaw'],0.3279999999999999,406907,0.43,0,0.0,9,0.1159999999999999,-13.189,0,2000 Years,0,2006-01-01,0.0413,154.64,0.4679999999999999,2006,2006-01-01,Jim Shaw,Jim Shaw4069072000 Years0.3430.3280.4300.090.116-13.18900.0413154.640.468,0,sun set rise light show switch basin bottom earth stagnate state life word level stoop chill build child corn er liquor store hole wall sneaker toe sore hood luck yeah wall fuck jump pick truck drive mountain range cash chip shoulder loss change strange cloud smoke signal symbol move book mind blemish premise endlessness nervousness footnote talk freak neighbor stair street year loud ear verse face space split curtain drape mouth shape window stone note jim crow poem hap axe cherry tree world place sit wait time fate deaf blind father thing gun bother fun sin city clicker dim shit whisper earhole movement sole print toe guy clothe time nobody pain nobody pain nobody bloody chorus climb tree limb hymn psalm song head change chain dance move strange mission statement basement service agent patience pediatrician kid woman lib death baby bib baby woman mankind damn time huh hhhhaaaaaaaate meeeeeeeennnnn conversation stock talk trade expression gawk function ninjas fight discussion group copyright bitch salty shape pretzel schedule em god damn party opening talk wing man job hand woman hand,"({'num_sentences': 118, 'num_words': 1578, 'num_syllables': 1634}, {'readability': 105.659, 'grade': '5th Grade'})",118.0,1578.0,1634.0,105.659,5th Grade,0.3268608414239482,en,0.198,0.716,0.086,-0.9987,-1.0,0.0
44,44,7GmxgS5UPj7W6jdrQ5XFXC,,,,,,,,,,,,,,,,,,,,,,0.0136,['Popsie'],0.691,157653,0.939,0,0.0,10,0.145,-5.545,1,Year 2000,0,2020-02-28,0.098,126.126,0.879,2020,2020-01-01,Popsie,Popsie157653Year 20000.01360.6910.93900.0100.145-5.54510.098126.1260.879,0,goodbye year future mine wrong right hope future delight lovin thing party lawn dance crack dawn year year gon year century music load crowd dance friend party waste chance body trance noice voice people year year gon year century firework sky picture eye doubt time countdown shout year year gon year century,"({'num_sentences': 1, 'num_words': 201, 'num_syllables': 218}, {'readability': -88.935, 'grade': 'College Graduate'})",1.0,201.0,218.0,-88.935,College Graduate,0.2892156862745098,en,0.0409999999999999,0.682,0.2769999999999999,0.9949,1.0,60.8484016149315
45,45,3zp4Bc2sgq7iv2PwrYpsXJ,,,,,,,,,,,,,,,,,,,,,,0.0441,['FreshProduce.'],0.8029999999999999,222465,0.524,0,0.00583,7,0.0838,-9.074,1,2000 Years,0,2017-07-17,0.266,138.019,0.325,2017,2017-01-01,FreshProduce.,FreshProduce.2224652000 Years0.04410.80299999999999990.52400.0058370.0838-9.07410.266138.0190.325,0,let move year simple goal epidemic childhood obesity generation kid today goal standard initiative evidence science research kid salt fat diet school lunch menu data lack grocery store people habit food retailer area study habit formation child effort food activity child care center today glimmer progress ten million kid nutrition school family food cook company product demand obesity rate peak child sound science tide childhood obesity attempt congress behalf child take example woman infant child program wic program nutrition income woman baby toddler idea gap diet item nutrition house representative bill science potato list food woman dollar nothing potato problem woman child potatoe dense fruit vegetable institute medicine body standard wic potato part program occurrence kind scenario unfold school lunch program congress kid act standard school lunch recommendation institute medicine today percent school report standard result kid fruit vegetable grain food win parent kid meal home effort day school win year school lunch dollar junk food child member house representative standard quality food kid school school fruit vegetable kid sodium whole grain school lunch issue house appropriation committee spending bill agriculture department thursday year congress sauce slice pizza vegetable school lunch sense thing effort nutrition standard school child progress child country diabetes lifetime child health health economy year obesity condition number decade start problem line parent child interest morning night well future decision kid health doctor expert information science leader washington,"({'num_sentences': 42, 'num_words': 1001, 'num_syllables': 1268}, {'readability': 75.479, 'grade': '7th Grade'})",42.0,1001.0,1268.0,75.479,7th Grade,0.2645833333333333,en,0.053,0.846,0.1009999999999999,0.9928,1.0,1.0
46,46,3abnTuOWo2j63IqIhys2YI,,,,,,,,,,,,,,,,,,,,,,0.238,['Jessup Music'],0.361,232360,0.636,0,0.0,5,0.133,-8.564,1,2000 Years,0,2014-11-03,0.0466,165.907,0.3279999999999999,2014,2014-01-01,Jessup Music,Jessup Music2323602000 Years0.2380.3610.63600.050.133-8.56410.0466165.9070.328,0,tobacco road everybody year everybody drink hell liquor license dade place bartender ho house day cigarette smokin ya road biker business executive musicians sort music night thing churchill stuff food homemade soup place yo face chain mad home blue time act back crack man jessup thursday road year birthday day foot party hand air past cuz time fly memorie em road yo part fast loud jazz night place miami idea shot beam ya lot cream matter cause road everybody family lot candy name road discriminate end sight road landmark place man cheer feel everybody name insane cause party year ya cause stayin way end drink reason mother fuckin season girl date heavyweight lover fighter mark weiser eye gon ya ass word mouth lottery name gon midnight steak jen charle cook memphis style rib dinner flannigan spice rub ya road miami river memory capone offence velvet rope guest list vip section road baby need town tobacco road hand sound shaky schwinn mic represent chinaman mark chillin van matt kinda tan time ta plan man angel tryin man spot yo road flaco rhymin timin shinin floor kid shoot fallin sky ballin til july comin crew momma poppa school workin year nuff respect road lot money yo culture hey ya hater road waiter beauty yo dope hopin ya road public day bar mia parkin lot man lot charlie donna john graham linda bomb mannie scott people cd hearin rap tobacco road jessie jessica vanessa lisa losin bread manager face rumor workplace uh rumor workplace rumor workplace yvonne lo cause culo god wall shame payback get need pressure work road arrest road playboy mansion name hefner hell na era mirror slash tobacco road waiter diversity yo hop road ey yo forget festival hey russian lenny radiator,"({'num_sentences': 10, 'num_words': 1296, 'num_syllables': 1469}, {'readability': -20.602, 'grade': 'College Graduate'})",10.0,1296.0,1469.0,-20.602,College Graduate,0.261003861003861,en,0.081,0.759,0.159,0.9987,1.0,4.0
47,47,3fdDzLrDT02yzNObkamy5g,,,,,,,,,,,,,,,,,,,,,,0.0392,['Royal Flesh'],0.911,278022,0.285,0,0.0,1,0.0831,-11.923,1,Year 2000,0,2012-07-21,0.3339999999999999,95.983,0.325,2012,2012-01-01,Royal Flesh,Royal Flesh278022Year 20000.03920.9110.28500.010.0831-11.92310.33495.9830.325,0,welcome world rhythm life life life people rhythm mean comin area verse zonin lime hennessy jones remedy ball cap identity entourage ya crack sack cat enemy deposit logic plant skunk closet facin penalty make memory infantry street rap dimension beat freak atlanta bubblin phantom foot grin stallion link diamond medallion carpet representin rhythm half chorus people people rhythm em pure want uh verse race cribo stretch limo window indo jumbo pick hoe doe trunk load cuz city war desert storm dope pure form forest cultivatin closet dope house throwin juss profit court folk fiend wil eye port coast home court fuck juss dope cuz metal settle niggas rebel chedder shovel verse dream breeze year eye woman color livin home grown town sit throne place crown verse fluid ball influence negative wit danger wit chamber gat rat curtian performance umbrella insurance wet flesh front life rhythm mean joke ya roll uh ya uh push crank uh yeah humpty ass rhythm world game sayin juss doin year tell em shit people people puttin way click,"({'num_sentences': 14, 'num_words': 867, 'num_syllables': 1004}, {'readability': 46.009, 'grade': 'College Level'})",14.0,867.0,1004.0,46.00899999999999,College Level,0.3452855245683931,en,0.063,0.845,0.092,0.9192,1.0,60.8484016149315
48,48,1Ddmlj7bPVa7bPgJg4M3aY,,,,,,,,,,,,,,,,,,,,,,0.126,['FreshProduce.'],0.785,223216,0.51,1,0.34,7,0.0814,-9.952,1,2000 Years,0,2016-02-21,0.209,137.972,0.33,2016,2016-01-01,FreshProduce.,FreshProduce.2232162000 Years0.1260.7850.5110.3470.0814-9.95210.209137.9720.33,0,let move year simple goal epidemic childhood obesity generation kid today goal standard initiative evidence science research kid salt fat diet school lunch menu data lack grocery store people habit food retailer area study habit formation child effort food activity child care center today glimmer progress ten million kid nutrition school family food cook company product demand obesity rate peak child sound science tide childhood obesity attempt congress behalf child take example woman infant child program wic program nutrition income woman baby toddler idea gap diet item nutrition house representative bill science potato list food woman dollar nothing potato problem woman child potatoe dense fruit vegetable institute medicine body standard wic potato part program occurrence kind scenario unfold school lunch program congress kid act standard school lunch recommendation institute medicine today percent school report standard result kid fruit vegetable grain food win parent kid meal home effort day school win year school lunch dollar junk food child member house representative standard quality food kid school school fruit vegetable kid sodium whole grain school lunch issue house appropriation committee spending bill agriculture department thursday year congress sauce slice pizza vegetable school lunch sense thing effort nutrition standard school child progress child country diabetes lifetime child health health economy year obesity condition number decade start problem line parent child interest morning night well future decision kid health doctor expert information science leader washington,"({'num_sentences': 42, 'num_words': 1001, 'num_syllables': 1268}, {'readability': 75.479, 'grade': '7th Grade'})",42.0,1001.0,1268.0,75.479,7th Grade,0.2645833333333333,en,0.053,0.846,0.1009999999999999,0.9928,1.0,1.0
49,49,0HEmyajC3emYpQENeSOtWJ,,,,,,,,,,,,,,,,,,,,,,0.0446,['Nine Lives'],0.56,287493,0.785,0,0.00605,0,0.4379999999999999,-8.802999999999997,0,2000 Years,0,2017-09-08,0.131,96.969,0.51,2017,2017-01-01,Nine Lives,Nine Lives2874932000 Years0.04460.560.78500.0060500.438-8.80299999999999700.13196.9690.51,0,jet setter door war look face cause drink smoke pause wake divorce half coulda tonight wall lining lot shit lot middle night time thing time frightening feeling thing kid boot madness someone stand door cause madness someone stand door cause madness madness madness madness madness madness phone man gon step daddy year gon shoe news bag killer attitude line rapper half fuck chillin piff get fuck crystal schnitzel get quicken head christen dumb dumb life badd feel madness madness someone stand door cause madness someone stand door cause madness madness madness madness madness time hiatus setty beat flavour master chef kitchen damn picture trial flash pan madness year tour habit shot fountain youth country time way death live car year man year show sex oar time head pen mine madness someone stand door cause madness someone stand door cause,"({'num_sentences': 3, 'num_words': 803, 'num_syllables': 796}, {'readability': -148.709, 'grade': 'College Graduate'})",3.0,803.0,796.0,-148.709,College Graduate,0.2024844720496894,en,0.187,0.7040000000000001,0.109,-0.9959,-1.0,23.0
50,50,0Lp0hCQomQPNh7DelXe2rd,,,,,,,,,,,,,,,,,,,,,,0.00692,['Millenium'],0.847,383440,0.6970000000000001,0,0.406,9,0.3279999999999999,-12.028,1,2000 Years,0,1999-04-01,0.0877,127.991,0.551,1999,1999-01-01,Millenium,Millenium3834402000 Years0.006920.8470.697000000000000100.40690.328-12.02810.0877127.9910.551,0,dalla texas playaz pimpin business em dream doja fillin wish tension gettin ridge pimpin bitch money comin baby pimpin pussy sellin flip stick mac trick blunt lip pimp bullshit none bitch em fo controllin hoe hoe hoe hoe throat cash flo sister yo mother wifey robe ward yo rest millenium pimp niggas breakin bitch motherfuckin dime rob line night phone call millenium pimpin nt wan deal phone toe crook niggas nt love hoe hoe hoe backstage concert bone shoe eye jean crook chain crook way mind bank account credit card head cadillac boy snag hoe limpin limpin game strippin strippin nigga fanga toe hinney pimpin hoe hoe puttin show video candy yo mind pimpin biogaphy millenium pimpin hoe philosophy point street girl bout hoe fire niggas breakin bitch motherfuckin dime rob line night phone call millenium pimpin niggas breakin bitch motherfuckin dime rob line night phone call millenium pimpin deal pimp shit havin yo hoe shit trick deal year pimp tellin hoe clothe ice game change bitch brain purchasin chain princess jane til yo shoe part start purpose idea lady pimp paper pushin hold bitch ultimatum money keepa honey honey pull pellet pellet blowin volkswagon hoe eye cadillac spend game change chief tahoe chevy mayella bone tvs screen niggas breakin bitch motherfuckin dime rob line night phone call millenium pimpin niggas breakin bitch motherfuckin dime rob line night phone call millenium pimpin goin,"({'num_sentences': 8, 'num_words': 877, 'num_syllables': 1019}, {'readability': -2.732, 'grade': 'College Graduate'})",8.0,877.0,1019.0,-2.732,College Graduate,0.2313860252004582,en,0.151,0.782,0.066,-0.9983,-1.0,60.8484016149315
51,51,5fq8G7s3E6xwjaYIeAfIvf,,,,,,,,,,,,,,,,,,,,,,1.63e-06,['Barathrum'],0.342,224120,0.899,0,0.65,11,0.123,-5.364,1,Sealed By Blood,0,2004,0.0494,165.082,0.613,2004,2004-01-01,Barathrum,Barathrum224120Sealed By Blood1.63e-060.3420.89900.65110.123-5.36410.0494165.0820.613,0,deal satan blood blood tool goat eye hill word ritual master satan master lord darkness prase thee deal satan evil hell blood ritual master evil deal satan,"({'num_sentences': 7, 'num_words': 105, 'num_syllables': 120}, {'readability': 94.924, 'grade': '5th Grade'})",7.0,105.0,120.0,94.924,5th Grade,0.3636363636363636,en,0.222,0.6920000000000001,0.086,-0.9042,-1.0,26.0
52,52,6zUypJ5KxHBPbUYF1lcjie,,,,,,,,,,,,,,,,,,,,,,7.55e-06,['Barathrum'],0.301,288200,0.858,0,0.84,11,0.171,-5.395,1,Into Maze Of Nightmares,0,2004,0.0425,108.066,0.526,2004,2004-01-01,Barathrum,Barathrum288200Into Maze Of Nightmares7.55e-060.3010.85800.84110.171-5.39510.0425108.0660.526,0,time world time maze nightmare darkness fear sorrow bleed pain despair darkness fear sorrow bleeding pain despair demon host dream body vein throat terror gift host hell terrorn darkness fear sorrow bleed pain despair darkness fear sorrow bleeding pain despair demon host dream,"({'num_sentences': 1, 'num_words': 99, 'num_syllables': 129}, {'readability': -3.886, 'grade': 'College Graduate'})",1.0,99.0,129.0,-3.886,College Graduate,0.2121212121212121,en,0.611,0.346,0.043,-0.9981,-1.0,26.0
53,53,5cJlKu2TC8525zTc9ALete,,,,,,,,,,,,,,,,,,,,,,2.4e-06,['Barathrum'],0.467,163173,0.974,0,0.00966,0,0.44,-4.303,1,Angelraper,0,2004,0.141,115.008,0.471,2004,2004-01-01,Barathrum,Barathrum163173Angelraper2.4e-060.4670.97400.0096600.44-4.30310.141115.0080.471,0,gate heaven mercy angel heaven creature chaos crowd wing fist fist blast lust angelraper throat dark feast holy angelblood angelblood fist fist blast lust,"({'num_sentences': 1, 'num_words': 106, 'num_syllables': 140}, {'readability': -12.491, 'grade': 'College Graduate'})",1.0,106.0,140.0,-12.491,College Graduate,0.3867924528301887,en,0.346,0.608,0.046,-0.9902,-1.0,26.0
54,54,1Jyv9YwG1b5zHSFWDu1KeD,,,,,,,,,,,,,,,,,,,,,,0.887,['Hot Tuna'],0.513,506840,0.281,0,0.146,4,0.236,-14.921,1,99 Year Blues,0,2011-11-25,0.0319,105.187,0.173,2011,2011-01-01,Hot Tuna,Hot Tuna50684099 Year Blues0.8870.5130.28100.14640.236-14.92110.0319105.1870.173,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
55,55,1v3BqnWUpHKqnHwJmr3nvK,,,,,,,,,,,,,,,,,,,,,,0.927,['Hot Tuna'],0.55,545853,0.221,0,0.474,4,0.951,-15.771,1,99 Year Blues,0,2011-02-08,0.0331,105.052,0.326,2011,2011-01-01,Hot Tuna,Hot Tuna54585399 Year Blues0.9270.550.22100.47440.951-15.77110.0331105.0520.326,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
56,56,0EDDUlKcotByX6SuPMcyK2,,,,,,,,,,,,,,,,,,,,,,0.0945,['Gavin Lakin'],0.645,185613,0.439,0,0.0,2,0.182,-14.403,1,That Girl In The Yearbook,0,2004,0.0295,99.967,0.743,2004,2004-01-01,Gavin Lakin,Gavin Lakin185613That Girl In The Yearbook0.09450.6450.43900.020.182-14.40310.029599.9670.743,0,niggas selling yayo dum day leakin bitch lab surgeon snitch nigga yeah huh jaw butts bread crust iron boy hush man world dance girl street entrepreneur figure hear nah nigga need nigga see thing nigga year book take child niggas pain boogie bang bang boogie fuckin head mother fucker eye witness something sweet cup tea bang rock shoot call bitch china cock glock cops police serve niggas somethin move somethin fool frontin dumbin gunnin huh yeah crackalackin look eye bout action money gymnastic plastic yeah soda pop odor coca cola nolia nolia clap bird business see rat hear ass onw flyer jetson playin heat niggas shot glock smoking dutch,"({'num_sentences': 4, 'num_words': 476, 'num_syllables': 539}, {'readability': -9.747, 'grade': 'College Graduate'})",4.0,476.0,539.0,-9.747,College Graduate,0.3684210526315789,en,0.1669999999999999,0.732,0.102,-0.9876,-1.0,0.0
57,57,2RkXApYwS6OLWHCkG3EPr2,,,,,,,,,,,,,,,,,,,,,,0.715,['Hot Tuna'],0.54,544040,0.218,0,0.4270000000000001,4,0.767,-16.099,1,99 Year Blues,0,2011-09-20,0.0291,99.905,0.255,2011,2011-01-01,Hot Tuna,Hot Tuna54404099 Year Blues0.7150.540.21800.427000000000000140.767-16.09910.029199.9050.255,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
58,58,2OQ3gx92jQZXDK3HfPApLt,,,,,,,,,,,,,,,,,,,,,,0.11,['Riverside City Band'],0.6509999999999999,311027,0.513,0,0.0538,0,0.1169999999999999,-15.215,1,Down by the Riverside,0,2013-03-29,0.0466,103.054,0.922,2013,2013-01-01,Riverside City Band,Riverside City Band311027Down by the Riverside0.110.65099999999999990.51300.053800.117-15.21510.0466103.0540.922,0,gibberish time homie block gee whaaat city thing pay attention crew change something fail tale micro gist mission weather man pen paper ama brother grind feather man caravan man band knee sister brother time squad gee start honey boss loss kingdom business prophet greatness squad block bout lock homie scene man y3 s3 yada life cos y3 mo ka s3 yada homie scene man y3 s3 yada life cos y3 mo ka s3 yada time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah god thank fam country step weakness defence life care world tag reject cos light world voice wilderness tree riverside family light world voice wilderness tree riverside huh drom ha floor drom ha drought drom ha floor god cross huh goddey homie scene man y3 s3 yada life cos y3 mo ka s3 yada homie scene man y3 s3 yada life cos y3 mo ka s3 yada time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah okay homie scene man man tribulation round em chagi homie van damme cos body body stay promise boy connection stay squad way son uh stay grind time support brother phase crazie faith firm ten toe god dey yarn trash boss trap boy mentos crew stay word yeah temptation take river em cos root live water stay hmm homie scene man y3 s3 yada life cos y3 mo ka s3 yada homie scene man y3 s3 yada life cos y3 mo ka s3 yada time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah time gang time squaw time krrrrrruuu yah homie scene life homie scene life,"({'num_sentences': 38, 'num_words': 1183, 'num_syllables': 1227}, {'readability': 87.49, 'grade': '6th Grade'})",38.0,1183.0,1227.0,87.49,6th Grade,0.1606498194945848,en,0.033,0.883,0.084,0.9906,1.0,0.0
59,59,66Eax0UiEPt2kthbh4OCC9,,,,,,,,,,,,,,,,,,,,,,3.11e-05,['Dm Moon'],0.655,151726,0.484,0,0.8109999999999999,5,0.0938,-15.876,0,Diamants of Love,0,2018-11-30,0.0496,143.993,0.504,2018,2018-01-01,Dm Moon,Dm Moon151726Diamants of Love3.11e-050.6550.48400.810999999999999950.0938-15.87600.0496143.9930.504,0,gaga squad gun bitch sippin somethin feelin hit greco sound way round round today sound way sound way round round today sound way fan bitch hobby ho zombie lobby bitch neck candy bitch dick sippin brandy fan coast coast virgin cove bitch band scope gang comin rope bag pullin sad comin shit slap bag homie pc mac prophet rappin girl relaxin second bed record mind diamond finger bag cashin rule prophet hit yukihira kitchen internet rapper cut gold playin poker bitch playin yahtzee bitch wraith fuckin bitch mc god fuck drinkin champagne wifey blowin love cause glowin oxy mc virgin game sound way round round today sound way sound way round round today sound way pullin way bitch dick virgin studio hit dm dm bitch hint fuckin stone wrist girl domino askin banger bitch fame money rest cruisin city droptop ridin okay beat friend top chart rapper tryna yeah party moment til news gettin money mood view gaga squad gun bitch sippin somethin feelin hit greco,"({'num_sentences': 3, 'num_words': 789, 'num_syllables': 804}, {'readability': -146.318, 'grade': 'College Graduate'})",3.0,789.0,804.0,-146.31799999999998,College Graduate,0.1977329974811083,en,0.107,0.753,0.14,0.955,1.0,0.0
60,60,5yTiy67skspNxhGkpKMuZK,,,,,,,,,,,,,,,,,,,,,,0.0030399999999999,['Luna Minds'],0.516,525307,0.597,0,0.953,0,0.0797,-8.544,1,Dream,0,2018-11-30,0.0431,186.024,0.4370000000000001,2018,2018-01-01,Luna Minds,Luna Minds525307Dream0.003040.5160.59700.95300.0797-8.54410.0431186.0240.4370000000000001,0,pill dream music god control la luna mind let rhythm control mambo hip floor singin lailailei dance summer love holiday beat wine sneak past heart heart let rhythm control mambo hip floor singin lailailei dance summer love holiday,"({'num_sentences': 1, 'num_words': 133, 'num_syllables': 155}, {'readability': -26.754, 'grade': 'College Graduate'})",1.0,133.0,155.0,-26.754,College Graduate,0.2158273381294964,en,0.0,0.8390000000000001,0.161,0.9599,1.0,0.0
61,61,2u7mQFD2lNnCpAAsSNRLjw,,,,,,,,,,,,,,,,,,,,,,0.000216,['Master Vita'],0.684,265453,0.884,0,0.831,0,0.104,-9.022,1,Stop the Music,0,2018-11-30,0.0328,137.994,0.754,2018,2018-01-01,Master Vita,Master Vita265453Stop the Music0.0002160.6840.88400.83100.104-9.02210.0328137.9940.754,0,yeah ha ha yeah comin striaght look baby girl deuce pop fix mom juice school hooker bathroom nobody know ass girl gang tat girl matter watch brain dove thug fool baseball bat sex imagine wear clothe crisp baby december daddy till september mom pop boot casa raza money spot block rent slangin coca rock kid loc base face eye tear life cry self destruction conjunction junction function kid healp cause slippin devil chorus slip darkness trip fall darkness sense ya love slip race blue news everybody world ready black black browns brown white white government underground sound ear brain scenerio cali quake mudslide flood pesadillascrip blood hustla pimp shoot caller killa mack coca dealer homeboy mic treat trip beat funk slip backseat chorus brothas makin noise lot shoot sec wit poisin dart street hotter runnin cop glock war music cop music man coolin peace sun set time ten friend outta oakland hopin hip hop club beef show nobody gettin damn shame gang bang brotha gang securitys cause time army pig runnin outta time aztecs soul food,"({'num_sentences': 12, 'num_words': 709, 'num_syllables': 777}, {'readability': 54.151, 'grade': '11th Grade'})",12.0,709.0,777.0,54.151,11th Grade,0.3465909090909091,en,0.099,0.795,0.106,0.4382,1.0,60.8484016149315
62,62,3ZwsPlQUqqSdgvBZufNYNl,,,,,,,,,,,,,,,,,,,,,,0.0607,['Kern'],0.71,211278,0.524,0,0.00355,1,0.187,-7.572,0,Burned out,0,2016-08-06,0.0257,109.966,0.385,2016,2016-01-01,Kern,Kern211278Burned out0.06070.710.52400.0035510.187-7.57200.0257109.9660.385,0,pimp pimp shit pimp shit nigga bitch court support talk talk fuck talkin dogg house yo eye bitch snake move piece pie ho lead way bitch day doubt game route wit man juan milwaukee star game nba nigga playa mack balla hustlas prostitute nig loot loot guess sho somethin realler cent nigga dollar nigga george bush army get mad girlfriend gun damn thang baby em ring time wit lyin pimp cause time play ass wit dick bitch watch kick foot count snoop xlf look wait track lil ass bitch monkey dick lip puffy thought kinda realler bout scrilla sunkiss comin wit shit fa sho em em blow hoe hoe hoe foot ass dick throat bitch ya eye stacys lacin sex shit gettin ya lil wreckless bitch chip penny home deck couple mo hoe get,"({'num_sentences': 9, 'num_words': 757, 'num_syllables': 762}, {'readability': 36.303, 'grade': 'College Level'})",9.0,757.0,762.0,36.303,College Level,0.2801302931596091,en,0.1369999999999999,0.8170000000000001,0.046,-0.9944,-1.0,60.8484016149315
63,63,2unFlAVPNxjkVXbSqTleyC,,,,,,,,,,,,,,,,,,,,,,0.6559999999999999,['Jorma Kaukonen'],0.4029999999999999,310453,0.264,0,0.00735,9,0.236,-20.088,1,Too Many Years,0,2010-10-18,0.0659,92.338,0.4,2010,2010-01-01,Jorma Kaukonen,Jorma Kaukonen310453Too Many Years0.65599999999999990.4030.26400.0073590.236-20.08810.065992.3380.4,0,door danger year stranger way walk something year heart die way time change tree love street leave thing earth die look soul use year heart die way time life matter thing alienation year heart die way relix record inc,"({'num_sentences': 1, 'num_words': 196, 'num_syllables': 209}, {'readability': -82.316, 'grade': 'College Graduate'})",1.0,196.0,209.0,-82.316,College Graduate,0.3469387755102041,en,0.142,0.713,0.145,-0.3687,-1.0,41.0
64,64,5tHGkByx23eb8apgtAVUv4,,,,,,,,,,,,,,,,,,,,,,0.5870000000000001,['Hot Tuna'],0.682,510320,0.506,0,0.674,4,0.7120000000000001,-15.009,1,99 Year Blues,0,2011-03-15,0.0293,99.808,0.794,2011,2011-01-01,Hot Tuna,Hot Tuna51032099 Year Blues0.58700000000000010.6820.50600.67440.7120000000000001-15.00910.029399.8080.794,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
